AircraftType,AirportName,AltitudeBin,MakeModel,WildlifeSize,ConditionsSky,PilotWarned,FlightPhase,Month,Year,IsSevere
Airplane,NEW ORLEANS INTL,"(600, 1000]",B-737-300,Small,No Cloud,N,Approach,9,2004,0
Airplane,KAPALUA ARPT,"(-1, 0]",DHC8 DASH 8,Small,Some Cloud,Y,Landing Roll,9,2004,0
Airplane,INDIANAPOLIS REGIONAL ARPT,"(0, 10]",C-182 SKYLAN,Small,No Cloud,N,Climb,9,2004,0
Airplane,JACKSONVILLE INTL,"(10, 30]",DA-900,Small,No Cloud,N,Approach,9,2004,0
Airplane,PHILADELPHIA INTL,"(100, 200]",B-737-400,Small,No Cloud,N,Climb,9,2004,0
Airplane,MIAMI INTL,"(-1, 0]",B-757-200,Small,Some Cloud,N,Landing Roll,9,2004,0
Airplane,LAWTON-FORT SILL REGIONAL ARPT,"(1000, 2000]",B-737-700,Small,No Cloud,N,Approach,9,2004,0
Airplane,ORLANDO INTL,"(0, 10]",CL-RJ100/200,Large,Some Cloud,Y,Approach,9,2004,1
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(-1, 0]",DHC8 DASH 8,Large,No Cloud,N,Take-off run,9,2004,1
Airplane,HELENA REGIONAL,"(-1, 0]",CL-RJ100/200,Small,No Cloud,N,Landing Roll,9,2004,0
Airplane,ADDISON,"(1000, 2000]",LEARJET-31,Medium,Some Cloud,N,Climb,9,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(1000, 2000]",A-300,Small,No Cloud,N,Approach,9,2004,0
Airplane,SALT LAKE CITY INTL,"(1000, 2000]",CL-RJ700,Medium,Overcast,Y,Approach,9,2004,0
Airplane,CHICAGO MIDWAY INTL ARPT,"(0, 10]",B-737-800,Medium,Some Cloud,Y,Approach,9,2004,1
Airplane,AIRBORNE AIRPARK,"(2000, 3000]",B-767-200,Small,No Cloud,N,Approach,9,2004,1
Airplane,DALLAS LOVE FIELD ARPT,"(200, 400]",C-402,Small,No Cloud,N,Approach,9,2004,0
Airplane,ATLANTA INTL,"(1000, 2000]",B-717-200,Large,No Cloud,N,Climb,9,2004,0
Airplane,PROVIDENCIALES INTL,"(5000, 18000]",B-757-200,Large,Some Cloud,N,Climb,9,2004,0
Airplane,JAMES M COX DAYTON INTL,"(100, 200]",EMB-145,Medium,Overcast,N,Approach,9,2004,0
Airplane,BUFFALO-NIAGARA INTL,"(-1, 0]",B-737,Small,Some Cloud,N,Take-off run,9,2004,0
Airplane,WASHINGTON DULLES INTL ARPT,"(3000, 5000]",CL-RJ100/200,Medium,No Cloud,Y,Climb,9,2004,0
Airplane,TACOMA NARROWS ARPT,"(1000, 2000]",BE-1900,Small,Some Cloud,N,Climb,9,2004,0
Airplane,ANDERSON REGIONAL,"(-1, 0]",MOONEY M20,Large,No Cloud,N,Landing Roll,9,2004,1
Airplane,TAMPA INTL,"(10, 30]",B-717-200,Small,No Cloud,N,Approach,9,2004,0
Airplane,SAIPAN INTL,"(-1, 0]",PA-31 NAVAJO,Small,Some Cloud,N,Take-off run,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(100, 200]",B-737-300,Medium,Some Cloud,N,Climb,10,2004,0
Airplane,GERALD R FORD INTL,"(-1, 0]",EMB-145,Small,No Cloud,N,Landing Roll,10,2004,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,Some Cloud,Y,Take-off run,10,2004,0
Airplane,GREATER PITTSBURGH,"(-1, 0]",A-320,Medium,Overcast,N,Take-off run,10,2004,0
Airplane,ORLANDO INTL,"(400, 600]",MD-80,Small,Some Cloud,N,Approach,10,2004,0
Airplane,OCEAN REEF CLUB,"(200, 400]",C-560,Small,No Cloud,N,Approach,10,2004,1
Airplane,ORLANDO INTL,"(3000, 5000]",B-757-200,Small,Some Cloud,Y,Approach,10,2004,0
Airplane,GENERAL MITCHELL INTL,"(2000, 3000]",B-727-200,Medium,Some Cloud,N,Climb,10,2004,1
Airplane,DALLAS/FORT WORTH INTL ARPT,"(1000, 2000]",MD-80,Small,Some Cloud,N,Approach,10,2004,0
Airplane,MANSFIELD MUNICIPAL,"(0, 10]",PA-32,Large,Some Cloud,N,Climb,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(50, 100]",CL-RJ100/200,Small,Some Cloud,Y,Approach,10,2004,0
Airplane,AIRBORNE AIRPARK,"(1000, 2000]",DC-9-10,Small,Some Cloud,N,Climb,10,2004,0
Airplane,KANSAS CITY INTL,"(200, 400]",B-737-300,Small,No Cloud,N,Approach,10,2004,0
Airplane,BANGOR INTL,"(-1, 0]",EMB-135,Medium,No Cloud,N,Take-off run,10,2004,0
Airplane,CHERRY CAPITAL ARPT,"(50, 100]",DC-9-30,Small,No Cloud,Y,Approach,10,2004,0
Airplane,GROTON-NEW LONDON AR,"(-1, 0]",PA-28,Medium,No Cloud,Y,Take-off run,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(5000, 18000]",DHC8 DASH 8,Medium,Overcast,N,Descent,10,2004,0
Airplane,RALEIGH-DURHAM INTL,"(2000, 3000]",EMB-145,Medium,Some Cloud,N,Descent,10,2004,0
Airplane,BALTIMORE WASH INTL,"(200, 400]",B-737-700,Small,No Cloud,N,Climb,10,2004,0
Airplane,ATLANTA INTL,"(1000, 2000]",B-737-700,Medium,No Cloud,N,Approach,10,2004,0
Airplane,LOUISVILLE INTL ARPT,"(-1, 0]",B-727,Small,Some Cloud,N,Landing Roll,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(200, 400]",B-737-300,Small,No Cloud,N,Approach,10,2004,0
Airplane,PIEDMONT TRIAD INTL,"(1000, 2000]",A-319,Large,No Cloud,N,Approach,10,2004,0
Airplane,BLUE GRASS ARPT,"(1000, 2000]",CL-RJ100/200,Small,No Cloud,N,Approach,10,2004,0
Airplane,REID-HILLVIEW ARPT OF SANTA CLARA CNTY,"(600, 1000]",C-152,Large,No Cloud,N,Approach,10,2004,1
Airplane,SANTA BARBARA MUNICIPAL,"(50, 100]",CL-RJ100/200,Small,No Cloud,N,Approach,10,2004,0
Airplane,RALEIGH-DURHAM INTL,"(-1, 0]",EMB-135,Small,No Cloud,N,Landing Roll,10,2004,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(600, 1000]",A-320,Small,No Cloud,Y,Approach,10,2004,0
Airplane,BURKE LAKEFRONT,"(30, 50]",C-560,Small,No Cloud,Y,Approach,10,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(3000, 5000]",B-757-200,Small,No Cloud,Y,Approach,10,2004,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(2000, 3000]",B-737-300,Small,No Cloud,N,Climb,10,2004,0
Airplane,WASHINGTON DULLES INTL ARPT,"(400, 600]",A-310,Medium,No Cloud,Y,Approach,10,2004,0
Airplane,AIRBORNE AIRPARK,"(1000, 2000]",CL-RJ100/200,Small,Overcast,N,Descent,10,2004,0
Airplane,JOHN F KENNEDY INTL,"(-1, 0]",A-320,Medium,No Cloud,Y,Take-off run,10,2004,0
Airplane,KENT STATE UNIVERSITY,"(200, 400]",C-152,Medium,Overcast,N,Approach,10,2004,0
Airplane,FULLERTON MUNICIPAL ARPT,"(-1, 0]",C-421,Small,Overcast,Y,Take-off run,10,2004,0
Airplane,MOLOKAI ARPT,"(-1, 0]",DHC8 DASH 8,Small,Some Cloud,Y,Take-off run,10,2004,0
Airplane,CHIPPEWA COUNTY INTL ARPT,"(10, 30]",C-208,Small,No Cloud,N,Approach,10,2004,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(600, 1000]",B-737-300,Small,No Cloud,Y,Approach,10,2004,0
Airplane,BLOOMINGTON/NORMAL,"(-1, 0]",B-717-200,Medium,Some Cloud,N,Take-off run,10,2004,0
Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,"(-1, 0]",B-727-200,Small,No Cloud,Y,Landing Roll,10,2004,0
Airplane,HILO INTL ARPT,"(50, 100]",BE-1900,Small,No Cloud,N,Climb,10,2004,0
Airplane,NEW ORLEANS INTL,"(200, 400]",MD-82,Large,Overcast,N,Approach,10,2004,0
Airplane,CHICAGO O'HARE INTL ARPT,"(3000, 5000]",B-737-800,Medium,Some Cloud,N,Climb,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Landing Roll,10,2004,0
Airplane,CHICAGO O'HARE INTL ARPT,"(1000, 2000]",MD-80,Medium,No Cloud,N,Climb,10,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",CL-RJ100/200,Small,Overcast,Y,Landing Roll,10,2004,0
Airplane,BURLINGTON INTL,"(0, 10]",A-320,Small,Some Cloud,N,Approach,10,2004,0
Airplane,NASHVILLE INTL,"(600, 1000]",EMB-145,Small,Overcast,Y,Approach,10,2004,0
Airplane,TAMPA INTL,"(50, 100]",MD-82,Small,Overcast,N,Approach,10,2004,0
Airplane,ELKHART MUNICIPAL ARPT,"(2000, 3000]",C-172,Medium,No Cloud,Y,Descent,10,2004,0
Airplane,HOUSTON-HOBBY,"(1000, 2000]",B-737-300,Small,No Cloud,N,Climb,10,2004,0
Airplane,JACKSONVILLE INTL,"(400, 600]",B-767-200,Medium,No Cloud,N,Approach,10,2004,0
Airplane,AMARILLO INTL,"(-1, 0]",B-737-300,Small,Overcast,N,Take-off run,10,2004,0
Airplane,SOUTHWEST FLORIDA INTL ARPT,"(100, 200]",MD-83,Small,Some Cloud,Y,Climb,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(3000, 5000]",B-737-300,Large,Overcast,N,Climb,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(3000, 5000]",B-737-400,Small,No Cloud,N,Approach,10,2004,0
Airplane,GROTON-NEW LONDON AR,"(-1, 0]",PA-28,Medium,Some Cloud,Y,Landing Roll,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(5000, 18000]",A-320,Medium,No Cloud,N,Climb,10,2004,0
Airplane,PHOENIX-MESA GATEWAY,"(100, 200]",C-500,Medium,No Cloud,N,Approach,10,2004,0
Airplane,KAHULUI ARPT,"(400, 600]",B-717-200,Large,No Cloud,Y,Climb,10,2004,0
Airplane,INDIANAPOLIS INTL,"(-1, 0]",CL-RJ100/200,Small,No Cloud,N,Take-off run,10,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(200, 400]",B-737-800,Small,No Cloud,Y,Approach,10,2004,0
Airplane,THEODORE FRANCIS GREEN STATE,"(2000, 3000]",A-321,Medium,No Cloud,N,Approach,10,2004,0
Airplane,CHEFORNAK ARPT,"(10, 30]",C-207 SKYWAG,Medium,No Cloud,N,Approach,10,2004,1
Airplane,SAN FRANCISCO INTL ARPT,"(1000, 2000]",B-767-200,Small,No Cloud,N,Approach,10,2004,0
Airplane,BRADLEY INTL,"(600, 1000]",EMB-145,Small,No Cloud,Y,Approach,10,2004,0
Airplane,TULSA INTL,"(400, 600]",MD-80,Small,Overcast,N,Approach,10,2004,0
Airplane,LOUISVILLE INTL ARPT,"(5000, 18000]",B-757-200,Large,No Cloud,N,Descent,10,2004,0
Airplane,DENVER INTL AIRPORT,"(400, 600]",DHC8 DASH 8,Medium,Some Cloud,N,Approach,10,2004,0
Airplane,ORLANDO INTL,"(100, 200]",A-320,Medium,Some Cloud,Y,Approach,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(200, 400]",A-321,Small,Overcast,Y,Approach,10,2004,0
Airplane,TAMPA INTL,"(2000, 3000]",B-737-300,Medium,No Cloud,N,Approach,10,2004,0
Airplane,VALDOSTA REGIONAL,"(1000, 2000]",C-206 STATIO,Medium,No Cloud,N,Descent,10,2004,1
Airplane,GRAND FORKS INTL,"(-1, 0]",AVRO RJ 85,Medium,Overcast,N,Landing Roll,10,2004,0
Airplane,MANCHESTER AIRPORT,"(2000, 3000]",C-172,Small,No Cloud,N,Climb,10,2004,0
Airplane,SACRAMENTO INTL,"(-1, 0]",B-737-300,Small,Overcast,Y,Landing Roll,10,2004,0
Airplane,ORLANDO INTL,"(3000, 5000]",B-737-300,Small,No Cloud,N,Descent,10,2004,0
Airplane,MIAMI INTL,"(3000, 5000]",B-757-200,Small,Some Cloud,N,Climb,10,2004,0
Airplane,SAN DIEGO INTL,"(3000, 5000]",B-737-300,Small,Overcast,N,Approach,10,2004,0
Airplane,LOS ANGELES INTL,"(1000, 2000]",MD-82,Small,Some Cloud,N,Approach,10,2004,1
Airplane,LOUISVILLE INTL ARPT,"(400, 600]",B-767,Medium,Some Cloud,Y,Climb,10,2004,0
Airplane,SOUTHWEST FLORIDA INTL ARPT,"(-1, 0]",B-757-200,Medium,No Cloud,Y,Take-off run,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(0, 10]",DORNIER 328,Small,Some Cloud,Y,Climb,10,2004,0
Airplane,WILL ROGERS WORLD ARPT,"(30, 50]",CL-RJ700,Small,No Cloud,N,Approach,10,2004,0
Airplane,HONOLULU INTL ARPT,"(-1, 0]",DC-10,Small,No Cloud,N,Take-off run,10,2004,0
Airplane,DANE COUNTY REGIONAL ARPT-TRUAX FLD,"(-1, 0]",DC-9-50,Small,Some Cloud,N,Landing Roll,10,2004,0
Airplane,INDIANAPOLIS INTL,"(-1, 0]",A-319,Small,Some Cloud,N,Take-off run,10,2004,0
Airplane,MOLOKAI ARPT,"(30, 50]",PA-31 NAVAJO,Small,Some Cloud,Y,Approach,10,2004,0
Airplane,DEKALB-PEACHTREE ARPT,"(0, 10]",HAWKER 800,Small,Some Cloud,N,Approach,10,2004,0
Airplane,SAIPAN INTL,"(-1, 0]",B-737-800,Medium,Some Cloud,N,Take-off run,10,2004,0
Airplane,CHESTERFIELD COUNTY ARPT,"(1000, 2000]",AA-1,Large,No Cloud,N,Descent,10,2004,1
Airplane,BALTIMORE WASH INTL,"(600, 1000]",B-737-300,Small,No Cloud,N,Climb,10,2004,0
Airplane,MORRISTOWN MUNICIPAL ARPT,"(50, 100]",GULFAERO IV,Small,Some Cloud,Y,Approach,10,2004,0
Airplane,LOS ANGELES INTL,"(-1, 0]",SAAB-340,Small,Overcast,Y,Landing Roll,10,2004,0
Airplane,SALT LAKE CITY INTL,"(400, 600]",CL-RJ100/200,Medium,Some Cloud,Y,Approach,10,2004,1
Airplane,MANCHESTER AIRPORT,"(3000, 5000]",B-737-700,Small,Some Cloud,N,Approach,10,2004,0
Airplane,AUSTIN-BERGSTROM INTL,"(3000, 5000]",MD-80,Medium,No Cloud,N,Approach,10,2004,0
Airplane,RICHARD LLOYD JONES JR ARPT,"(1000, 2000]",C-152,Medium,No Cloud,Y,Approach,10,2004,0
Airplane,MARCO ISLAND ARPT,"(-1, 0]",C-560,Large,Some Cloud,Y,Take-off run,10,2004,0
Airplane,REPUBLIC AIRPORT,"(10, 30]",DA-2000,Medium,Overcast,N,Approach,10,2004,0
Airplane,GRAND FORKS INTL,"(1000, 2000]",PA-28,Small,Overcast,N,Descent,10,2004,0
Airplane,WESTCHESTER COUNTY ARPT,"(10, 30]",CITATION X,Medium,Overcast,Y,Climb,10,2004,1
Airplane,BOEING FIELD K C INT,"(-1, 0]",B-737-700,Medium,Overcast,N,Take-off run,10,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(10, 30]",MD-82,Small,Some Cloud,N,Approach,10,2004,0
Airplane,NEWARK LIBERTY INTL ARPT,"(1000, 2000]",MD-82,Large,No Cloud,N,Climb,10,2004,0
Airplane,TAMPA INTL,"(1000, 2000]",B-737-300,Small,Some Cloud,N,Approach,10,2004,0
Airplane,VANCOUVER INTL,"(600, 1000]",B-737-700,Medium,Some Cloud,N,Approach,10,2004,0
Airplane,CHICAGO O'HARE INTL ARPT,"(600, 1000]",A-340,Medium,Some Cloud,N,Approach,10,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(50, 100]",EMB-145,Small,Overcast,N,Approach,10,2004,0
Airplane,SALINAS MUNICIPAL ARPT,"(100, 200]",PA-28,Small,No Cloud,N,Climb,10,2004,0
Airplane,PORTLAND INTL (OR),"(5000, 18000]",B-737-800,Medium,Overcast,N,Climb,10,2004,0
Airplane,HONOLULU INTL ARPT,"(0, 10]",B-717-200,Small,No Cloud,N,Climb,10,2004,0
Airplane,SALT LAKE CITY INTL,"(200, 400]",CL-RJ100/200,Small,Some Cloud,N,Approach,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(1000, 2000]",A-300,Small,No Cloud,N,Approach,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(1000, 2000]",B-727-200,Small,No Cloud,N,Approach,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(2000, 3000]",SA226 TC,Medium,Overcast,Y,Approach,10,2004,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(-1, 0]",DORNIER 328J,Large,Some Cloud,Y,Take-off run,10,2004,0
Airplane,SALT LAKE CITY INTL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,N,Take-off run,10,2004,0
Airplane,WASHINGTON DULLES INTL ARPT,"(3000, 5000]",B-717-200,Medium,Some Cloud,N,Descent,10,2004,0
Airplane,KANSAS CITY INTL,"(3000, 5000]",B-737-300,Small,No Cloud,N,Approach,10,2004,0
Airplane,LAMBERT-ST LOUIS INTL,"(1000, 2000]",DC-9-30,Small,No Cloud,Y,Approach,10,2004,0
Airplane,KANSAS CITY INTL,"(100, 200]",B-737-300,Medium,No Cloud,Y,Approach,10,2004,1
Airplane,LOGAN INTL,"(-1, 0]",B-757-200,Medium,Some Cloud,Y,Landing Roll,10,2004,0
Airplane,ORLANDO SANFORD INTL AIRPORT,"(600, 1000]",C-152,Small,Some Cloud,N,Approach,10,2004,0
Airplane,ONTARIO INTL ARPT,"(600, 1000]",B-737-300,Small,Some Cloud,Y,Climb,10,2004,0
Airplane,NASHVILLE INTL,"(1000, 2000]",MD-82,Small,No Cloud,N,Approach,10,2004,0
Airplane,LOUISVILLE INTL ARPT,"(3000, 5000]",B-737-700,Small,Some Cloud,N,Descent,10,2004,0
Airplane,ORLANDO INTL,"(5000, 18000]",B-767-300,Medium,No Cloud,N,Climb,10,2004,0
Airplane,NEWARK LIBERTY INTL ARPT,"(3000, 5000]",B-737-400,Small,Some Cloud,N,Descent,10,2004,0
Airplane,SAVANNAH INTL,"(200, 400]",B-737-300,Small,Some Cloud,N,Approach,10,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",MD-80,Large,Overcast,Y,Landing Roll,10,2004,0
Airplane,LOGAN INTL,"(100, 200]",A-320,Large,No Cloud,N,Climb,10,2004,0
Airplane,EL PASO INTL ARPT,"(200, 400]",B-737-300,Small,No Cloud,N,Approach,10,2004,0
Airplane,ATLANTA INTL,"(600, 1000]",B-737-200,Small,No Cloud,N,Approach,10,2004,0
Airplane,PIEDMONT TRIAD INTL,"(5000, 18000]",CL-RJ700,Large,Overcast,N,Descent,10,2004,0
Airplane,KANSAS CITY INTL,"(3000, 5000]",B-737-300,Small,Overcast,N,Approach,10,2004,0
Airplane,LOGAN INTL,"(-1, 0]",A-319,Small,Overcast,Y,Landing Roll,10,2004,0
Airplane,SACRAMENTO INTL,"(-1, 0]",B-737-700,Small,No Cloud,Y,Landing Roll,10,2004,0
Airplane,LAGUARDIA NY,"(5000, 18000]",B-737-300,Medium,No Cloud,N,Descent,10,2004,0
Airplane,PHILADELPHIA INTL,"(3000, 5000]",B-737-400,Medium,Some Cloud,N,Climb,10,2004,0
Airplane,HARRISBURG INTL,"(2000, 3000]",CL-RJ100/200,Large,No Cloud,N,Approach,10,2004,1
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(-1, 0]",EMB-145,Small,No Cloud,Y,Take-off run,10,2004,0
Airplane,MCCARREN INTL,"(5000, 18000]",B-737-700,Small,Some Cloud,N,Descent,10,2004,0
Airplane,GRANT COUNTY ARPT,"(50, 100]",BE-1900,Small,Overcast,N,Climb,10,2004,0
Airplane,LONG ISLAND MAC ARTHUR,"(2000, 3000]",LEARJET-31,Medium,Some Cloud,N,Descent,10,2004,1
Airplane,THEODORE FRANCIS GREEN STATE,"(600, 1000]",B-737-700,Small,Some Cloud,N,Approach,10,2004,0
Airplane,GREATER PITTSBURGH,"(3000, 5000]",B-737-300,Small,No Cloud,N,Descent,10,2004,0
Airplane,RALEIGH-DURHAM INTL,"(2000, 3000]",DA-50 FALCON,Medium,Overcast,Y,Approach,10,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(50, 100]",MD-83,Small,Some Cloud,N,Approach,10,2004,0
Airplane,HONOLULU INTL ARPT,"(-1, 0]",B-737-200,Small,Some Cloud,N,Take-off run,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(-1, 0]",BE-1900,Medium,Overcast,Y,Take-off run,10,2004,0
Airplane,SANTO DOMINGO/LAS AM,"(10, 30]",B-757-200,Small,Some Cloud,N,Approach,10,2004,0
Airplane,LAGUARDIA NY,"(3000, 5000]",A-319,Small,No Cloud,N,Approach,10,2004,0
Airplane,DALLAS LOVE FIELD ARPT,"(-1, 0]",B-737-200,Medium,Some Cloud,N,Landing Roll,10,2004,0
Airplane,SEATTLE-TACOMA INTL,"(100, 200]",MD-83,Medium,Overcast,Y,Approach,10,2004,1
Airplane,KANSAS CITY INTL,"(-1, 0]",B-737-800,Medium,No Cloud,N,Take-off run,10,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(1000, 2000]",B-727-200,Small,No Cloud,N,Approach,10,2004,0
Airplane,LOVELL FIELD ARPT,"(200, 400]",BE-300 KING,Small,Overcast,N,Approach,10,2004,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(-1, 0]",CL-RJ100/200,Medium,Overcast,Y,Take-off run,10,2004,0
Airplane,WILLOW RUN ARPT,"(-1, 0]",C-650,Medium,Overcast,Y,Take-off run,10,2004,1
Airplane,EL SALVADOR INTL,"(-1, 0]",B-737-800,Small,No Cloud,N,Take-off run,10,2004,0
Airplane,SEATTLE-TACOMA INTL,"(0, 10]",A-320,Medium,Some Cloud,Y,Approach,10,2004,0
Airplane,ALBUQUERQUE INTL,"(5000, 18000]",B-737-800,Large,No Cloud,N,Climb,10,2004,1
Airplane,BALTIMORE WASH INTL,"(50, 100]",B-737-500,Small,Overcast,Y,Approach,10,2004,0
Airplane,ONTARIO INTL ARPT,"(50, 100]",B-737-700,Small,Some Cloud,N,Climb,10,2004,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Landing Roll,10,2004,0
Airplane,PAGO PAGO INTL,"(10, 30]",B-737-700,Small,Some Cloud,N,Approach,10,2004,0
Airplane,LAGUARDIA NY,"(100, 200]",A-319,Small,No Cloud,N,Approach,10,2004,0
Airplane,ST. PAUL DOWNTOWN ARPT,"(600, 1000]",C-340,Large,Overcast,N,Approach,10,2004,1
Airplane,CHICAGO O'HARE INTL ARPT,"(2000, 3000]",B-757-200,Small,No Cloud,Y,Approach,10,2004,0
Airplane,QUONSET STATE ARPT,"(100, 200]",BE-23 SUNDOWNER,Medium,Some Cloud,N,Climb,10,2004,0
Airplane,EXECUTIVE ARPT,"(400, 600]",DIAMOND 20,Small,Some Cloud,Y,Approach,11,2004,0
Airplane,BALTIMORE WASH INTL,"(3000, 5000]",B-737-700,Small,Some Cloud,N,Approach,11,2004,0
Airplane,SALT LAKE CITY INTL,"(100, 200]",B-737-300,Medium,Some Cloud,Y,Approach,11,2004,0
Airplane,MEMPHIS INTL,"(600, 1000]",B-727-200,Small,Some Cloud,Y,Approach,11,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(600, 1000]",B-767-200,Medium,Some Cloud,N,Approach,11,2004,0
Airplane,PHOENIX SKY HARBOR,"(1000, 2000]",B-737-700,Small,No Cloud,N,Approach,11,2004,0
Airplane,INDIANAPOLIS INTL,"(400, 600]",A-300,Small,Some Cloud,Y,Approach,11,2004,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(3000, 5000]",B-737-400,Small,Some Cloud,N,Climb,11,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(600, 1000]",B-737-800,Large,No Cloud,N,Climb,11,2004,1
Airplane,CHICAGO MIDWAY INTL ARPT,"(2000, 3000]",B-737-300,Small,No Cloud,Y,Approach,11,2004,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(-1, 0]",CL-RJ100/200,Medium,Overcast,Y,Landing Roll,11,2004,1
Airplane,AUSTIN-BERGSTROM INTL,"(5000, 18000]",B-737-500,Small,No Cloud,Y,Approach,11,2004,1
Airplane,CHICAGO MIDWAY INTL ARPT,"(3000, 5000]",B-737-700,Medium,Some Cloud,N,Approach,11,2004,1
Airplane,DALLAS/FORT WORTH INTL ARPT,"(2000, 3000]",CL-RJ700,Small,No Cloud,N,Approach,11,2004,0
Airplane,SUNDANCE AIRPARK,"(-1, 0]",C-310,Large,Some Cloud,N,Landing Roll,11,2004,1
Airplane,RICHARD LLOYD JONES JR ARPT,"(100, 200]",C-152,Large,No Cloud,N,Approach,11,2004,0
Airplane,KAHULUI ARPT,"(-1, 0]",B-737-200,Small,Some Cloud,Y,Landing Roll,11,2004,1
Airplane,AUSTIN-BERGSTROM INTL,"(1000, 2000]",B-767-200,Medium,No Cloud,N,Climb,11,2004,0
Airplane,HOUSTON-HOBBY,"(2000, 3000]",B-737-300,Medium,No Cloud,N,Approach,11,2004,0
Airplane,LOS ANGELES INTL,"(1000, 2000]",B-757-200,Small,No Cloud,N,Climb,11,2004,0
Airplane,NEW ORLEANS INTL,"(10, 30]",B-737,Small,No Cloud,N,Approach,11,2004,0
Airplane,LUIS MUNOZ MARIN INTL -SAN JUAN,"(-1, 0]",B-757-200,Small,Some Cloud,N,Landing Roll,11,2004,0
Airplane,AIRBORNE AIRPARK,"(-1, 0]",B-767-200,Medium,No Cloud,N,Landing Roll,11,2004,0
Airplane,DENVER INTL AIRPORT,"(400, 600]",A-319,Small,Some Cloud,N,Climb,11,2004,0
Airplane,MIAMI INTL,"(-1, 0]",B-777-200,Small,No Cloud,Y,Take-off run,11,2004,0
Airplane,COLORADO SPRINGS MUNICIPAL,"(-1, 0]",MD-82,Small,No Cloud,N,Take-off run,11,2004,0
Airplane,AURORA MUNICIPAL ARPT,"(1000, 2000]",PA-28,Large,Some Cloud,N,Approach,11,2004,1
Airplane,BRADLEY INTL,"(10, 30]",B-737-800,Small,No Cloud,Y,Climb,11,2004,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",CL-RJ700,Medium,No Cloud,N,Landing Roll,11,2004,0
Airplane,MEMPHIS INTL,"(5000, 18000]",EMB-145,Medium,No Cloud,N,Descent,11,2004,0
Airplane,BALTIMORE WASH INTL,"(2000, 3000]",B-737-700,Small,No Cloud,N,Approach,11,2004,1
Airplane,PALM BEACH INTL,"(600, 1000]",A-320,Small,Some Cloud,N,Approach,11,2004,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,Some Cloud,Y,Take-off run,11,2004,0
Airplane,PHILADELPHIA INTL,"(1000, 2000]",A-321,Large,No Cloud,N,Approach,11,2004,0
Airplane,TRI-CITIES REGIONAL TN/VA ARPT,"(30, 50]",GULFAERO III,Medium,Some Cloud,N,Climb,11,2004,0
Airplane,HUSLIA ARPT,"(400, 600]",PA-31 NAVAJO,Medium,Overcast,N,Approach,11,2004,0
